1	0	0	0	2185.5	4153.12	1819.6	7789.29	9062.17	3258.46	16420.3	10717.4	17375	10576.7	12366.5	11831	15861.1	8169.91	7950.27	6067.92	7006.51	11882	3237.76	7193.51	2091.45	3178.39	3483.26	1607.07	1044.5	1314.25	705.544	505.545	392.273	338.524	222.374	106.74	93.3766	68.5086	34.5299	27.8258	12.3637	10.8942	5.97677	4.16057	1.93728	1.18399	0.700257	0.453158	0.250065	0.126748	0.0714672	0.0422723	0.0193103	0.0102514	0.00628112	0.00291987	0.00131816	0.000690215	0.000367982	0.000160697	6.64275e-05	5.01765e-05	1.4393e-05	9.53447e-06	3.87542e-06	1.86987e-06	1.2225e-06	5.2404e-07	3.31526e-07	2.12935e-07	1.51011e-07	1.04566e-07	6.98171e-08	5.31317e-08	3.92828e-08	2.73336e-08	2.3124e-08	1.67315e-08	1.23552e-08	1.04275e-08	8.53424e-09	6.72318e-09	6.48877e-09	7.094e-09	5.47561e-09	5.97249e-09	6.27031e-09	5.74662e-09	5.25422e-09	7.44472e-09	5.66121e-09	6.27894e-09	7.03611e-09	6.70544e-09	6.09122e-09	7.46447e-09	7.29092e-09	7.21353e-09	8.27236e-09	8.27019e-09	7.86172e-09
1.15	0	0	0	2185.37	4152.88	1819.5	7788.87	9061.69	3258.29	16419.4	10716.8	17374.2	10576.2	12366	11830.4	15860.4	8169.55	7949.95	6067.69	7006.24	11881.6	3237.65	7193.28	2091.38	3178.29	3483.16	1607.03	1044.47	1314.21	705.528	505.534	392.264	338.517	222.37	106.738	93.3749	68.5076	34.5295	27.8254	12.3636	10.8941	5.97671	4.16053	1.93727	1.18398	0.700253	0.453157	0.250062	0.126748	0.0714672	0.0422722	0.0193104	0.0102514	0.00628113	0.00291981	0.00131818	0.000690202	0.000367983	0.000160697	6.64252e-05	5.01748e-05	1.43932e-05	9.53427e-06	3.87529e-06	1.86971e-06	1.22251e-06	5.23997e-07	3.31538e-07	2.12947e-07	1.5103e-07	1.0459e-07	6.98461e-08	5.31547e-08	3.92981e-08	2.73491e-08	2.3136e-08	1.67392e-08	1.23618e-08	1.04321e-08	8.5381e-09	6.72551e-09	6.49057e-09	7.09534e-09	5.47634e-09	5.97292e-09	6.27053e-09	5.74673e-09	5.25427e-09	7.44474e-09	5.66118e-09	6.27892e-09	7.0361e-09	6.70541e-09	6.0912e-09	7.46447e-09	7.29095e-09	7.21357e-09	8.27241e-09	8.27027e-09	7.86182e-09
1.3	0	0	0	2185.26	4152.67	1819.41	7788.49	9061.26	3258.14	16418.7	10716.3	17373.4	10575.7	12365.5	11830	15859.8	8169.25	7949.66	6067.47	7006	11881.2	3237.55	7193.06	2091.32	3178.21	3483.07	1606.99	1044.45	1314.18	705.512	505.523	392.256	338.51	222.366	106.736	93.3733	68.5065	34.5289	27.825	12.3634	10.894	5.97662	4.16048	1.93724	1.18397	0.700243	0.453152	0.250059	0.126746	0.0714663	0.0422717	0.0193102	0.0102513	0.00628106	0.00291977	0.00131817	0.000690194	0.000367978	0.000160697	6.64247e-05	5.01748e-05	1.43935e-05	9.53435e-06	3.8753e-06	1.86973e-06	1.22247e-06	5.2393e-07	3.31475e-07	2.12879e-07	1.50963e-07	1.04536e-07	6.98051e-08	5.31128e-08	3.92705e-08	2.73253e-08	2.31181e-08	1.67238e-08	1.23514e-08	1.04247e-08	8.53266e-09	6.72214e-09	6.48788e-09	7.0935e-09	5.47566e-09	5.97244e-09	6.27005e-09	5.74655e-09	5.25444e-09	7.44499e-09	5.66138e-09	6.27908e-09	7.03634e-09	6.70561e-09	6.09131e-09	7.46471e-09	7.29115e-09	7.21374e-09	8.27253e-09	8.27041e-09	7.86196e-09
1.4	0	0	0	2185.19	4152.54	1819.35	7788.25	9060.99	3258.04	16418.2	10716	17372.9	10575.4	12365.1	11829.7	15859.4	8169.04	7949.47	6067.33	7005.84	11881	3237.48	7192.91	2091.28	3178.15	3483	1606.96	1044.43	1314.16	705.5	505.515	392.25	338.505	222.363	106.735	93.372	68.5056	34.5285	27.8247	12.3632	10.8938	5.97656	4.16043	1.93722	1.18396	0.700236	0.453148	0.250056	0.126745	0.0714657	0.0422714	0.01931	0.0102512	0.006281	0.00291974	0.00131815	0.000690186	0.000367974	0.000160695	6.64238e-05	5.01739e-05	1.4393e-05	9.53402e-06	3.87509e-06	1.86966e-06	1.22242e-06	5.23923e-07	3.31506e-07	2.12944e-07	1.5104e-07	1.04641e-07	6.98849e-08	5.31843e-08	3.93505e-08	2.73869e-08	2.31837e-08	1.67724e-08	1.23898e-08	1.0459e-08	8.55824e-09	6.74207e-09	6.50368e-09	7.10951e-09	5.48549e-09	5.98105e-09	6.27612e-09	5.75101e-09	5.25751e-09	7.44814e-09	5.66349e-09	6.28042e-09	7.03729e-09	6.70647e-09	6.09182e-09	7.46527e-09	7.29152e-09	7.21399e-09	8.27254e-09	8.27042e-09	7.86192e-09
1.5	0	0	0	2185.12	4152.4	1819.29	7788.01	9060.7	3257.95	16417.7	10715.7	17372.4	10575.2	12364.8	11829.3	15859	8168.84	7949.28	6067.19	7005.68	11880.7	3237.41	7192.76	2091.24	3178.08	3482.94	1606.93	1044.41	1314.14	705.489	505.507	392.244	338.501	222.359	106.733	93.3708	68.5047	34.528	27.8243	12.3631	10.8937	5.97649	4.16039	1.9372	1.18394	0.700229	0.453143	0.250054	0.126744	0.0714651	0.042271	0.0193098	0.0102511	0.00628096	0.00291973	0.00131815	0.000690189	0.00036798	0.000160701	6.64282e-05	5.01803e-05	1.4397e-05	9.5391e-06	3.87867e-06	1.87258e-06	1.22548e-06	5.25932e-07	3.33307e-07	2.14457e-07	1.52381e-07	1.05786e-07	7.07136e-08	5.38715e-08	3.99166e-08	2.78052e-08	2.35567e-08	1.70387e-08	1.25822e-08	1.06146e-08	8.66929e-09	6.8222e-09	6.56415e-09	7.16621e-09	5.51818e-09	6.0083e-09	6.29509e-09	5.76428e-09	5.26557e-09	7.45623e-09	5.6689e-09	6.2836e-09	7.03916e-09	6.70829e-09	6.09296e-09	7.46625e-09	7.29213e-09	7.21437e-09	8.27243e-09	8.27033e-09	7.86173e-09
1.65	0	0	0	2185.01	4152.21	1819.2	7787.64	9060.29	3257.8	16417	10715.3	17371.7	10574.7	12364.3	11828.9	15858.4	8168.55	7949.01	6066.99	7005.46	11880.3	3237.31	7192.56	2091.18	3178	3482.85	1606.89	1044.39	1314.11	705.474	505.497	392.237	338.494	222.355	106.731	93.3692	68.5036	34.5275	27.8239	12.3629	10.8935	5.9764	4.16032	1.93717	1.18393	0.700219	0.453137	0.25005	0.126743	0.0714644	0.0422707	0.0193098	0.0102512	0.00628109	0.00291984	0.00131827	0.000690264	0.00036809	0.000160769	6.64819e-05	5.02455e-05	1.44359e-05	9.58458e-06	3.90874e-06	1.89495e-06	1.24798e-06	5.40147e-07	3.45263e-07	2.23967e-07	1.60397e-07	1.12171e-07	7.52101e-08	5.74728e-08	4.26945e-08	2.97808e-08	2.52254e-08	1.8191e-08	1.33775e-08	1.12306e-08	9.09236e-09	7.11633e-09	6.77551e-09	7.35738e-09	5.62388e-09	6.09272e-09	6.35213e-09	5.80291e-09	5.28701e-09	7.47746e-09	5.68326e-09	6.29131e-09	7.04275e-09	6.71233e-09	6.09551e-09	7.46816e-09	7.29326e-09	7.21512e-09	8.27205e-09	8.27005e-09	7.8613e-09
1.8	0	0	0	2184.92	4152.03	1819.13	7787.31	9059.94	3257.68	16416.4	10714.9	17371.1	10574.4	12363.9	11828.5	15858	8168.33	7948.8	6066.83	7005.29	11880.1	3237.25	7192.42	2091.14	3177.95	3482.79	1606.87	1044.37	1314.09	705.464	505.49	392.232	338.489	222.353	106.73	93.3681	68.5027	34.5271	27.8235	12.3627	10.8934	5.97631	4.16027	1.93715	1.18391	0.70021	0.453133	0.250049	0.126742	0.0714648	0.0422717	0.0193105	0.0102519	0.00628187	0.00292031	0.00131884	0.000690488	0.000368518	0.000160993	6.66656e-05	5.0453e-05	1.45573e-05	9.72285e-06	3.99642e-06	1.95715e-06	1.30888e-06	5.7779e-07	3.75617e-07	2.47465e-07	1.79498e-07	1.26791e-07	8.52391e-08	6.52656e-08	4.84871e-08	3.37356e-08	2.84486e-08	2.03375e-08	1.47946e-08	1.22893e-08	9.78702e-09	7.58338e-09	7.09032e-09	7.63379e-09	5.76929e-09	6.20259e-09	6.42208e-09	5.8484e-09	5.30931e-09	7.49906e-09	5.69825e-09	6.29804e-09	7.04427e-09	6.71531e-09	6.09725e-09	7.46923e-09	7.29375e-09	7.21548e-09	8.27154e-09	8.26972e-09	7.86097e-09
1.95	0	0	0	2184.86	4151.92	1819.09	7787.08	9059.72	3257.6	16416.1	10714.7	17370.7	10574.2	12363.7	11828.4	15857.8	8168.24	7948.7	6066.76	7005.23	11880	3237.22	7192.36	2091.14	3177.93	3482.77	1606.85	1044.37	1314.08	705.46	505.487	392.23	338.486	222.35	106.729	93.3672	68.5019	34.5266	27.823	12.3625	10.8932	5.97621	4.16019	1.93712	1.18389	0.700209	0.453132	0.250049	0.126743	0.0714682	0.0422751	0.0193129	0.010254	0.00628395	0.0029213	0.00132024	0.000690886	0.000369496	0.000161449	6.70504e-05	5.0864e-05	1.47946e-05	9.98868e-06	4.15914e-06	2.0683e-06	1.41521e-06	6.42156e-07	4.25634e-07	2.85344e-07	2.09229e-07	1.48771e-07	9.9864e-08	7.62567e-08	5.63949e-08	3.8875e-08	3.24875e-08	2.2904e-08	1.63939e-08	1.34303e-08	1.04852e-08	8.03015e-09	7.35995e-09	7.85911e-09	5.87622e-09	6.27389e-09	6.45954e-09	5.86946e-09	5.3153e-09	7.5036e-09	5.70175e-09	6.29723e-09	7.04088e-09	6.71377e-09	6.09575e-09	7.46787e-09	7.29263e-09	7.21455e-09	8.27106e-09	8.26931e-09	7.8608e-09
2	0	0	0	2184.85	4151.91	1819.08	7787.04	9059.69	3257.59	16416	10714.6	17370.7	10574.2	12363.6	11828.4	15857.7	8168.25	7948.7	6066.76	7005.23	11880	3237.22	7192.36	2091.14	3177.93	3482.77	1606.85	1044.37	1314.08	705.459	505.486	392.229	338.485	222.35	106.729	93.3667	68.5015	34.5264	27.8229	12.3624	10.8931	5.97617	4.16016	1.93711	1.18387	0.700211	0.453133	0.250049	0.126743	0.0714704	0.0422771	0.0193142	0.0102551	0.00628503	0.00292177	0.00132096	0.000691053	0.000369969	0.000161657	6.72274e-05	5.10474e-05	1.48996e-05	1.0105e-05	4.22883e-06	2.1148e-06	1.459e-06	6.68251e-07	4.45415e-07	3.00093e-07	2.20514e-07	1.56904e-07	1.05139e-07	8.01118e-08	5.90982e-08	4.05564e-08	3.37654e-08	2.36789e-08	1.68475e-08	1.37368e-08	1.06563e-08	8.1317e-09	7.41041e-09	7.89666e-09	5.88931e-09	6.27856e-09	6.45793e-09	5.86648e-09	5.31161e-09	7.4992e-09	5.69878e-09	6.29464e-09	7.03861e-09	6.71196e-09	6.09433e-09	7.46678e-09	7.29184e-09	7.21386e-09	8.27094e-09	8.26913e-09	7.86075e-09
2.1	0	0	0	2184.85	4151.92	1819.09	7787	9059.71	3257.59	16416.1	10714.7	17370.7	10574.2	12363.7	11828.5	15857.8	8168.32	7948.74	6066.79	7005.28	11880.1	3237.23	7192.39	2091.15	3177.94	3482.78	1606.85	1044.37	1314.08	705.457	505.484	392.227	338.482	222.347	106.727	93.3654	68.5004	34.5258	27.8224	12.3622	10.8929	5.97608	4.16009	1.9371	1.18383	0.700224	0.453138	0.250051	0.126746	0.0714772	0.0422825	0.0193178	0.0102581	0.00628786	0.00292288	0.00132278	0.000691425	0.000371132	0.000162148	6.76462e-05	5.14716e-05	1.51409e-05	1.03691e-05	4.38431e-06	2.21664e-06	1.55352e-06	7.23709e-07	4.86564e-07	3.3032e-07	2.43105e-07	1.72794e-07	1.15173e-07	8.72347e-08	6.39605e-08	4.34363e-08	3.58669e-08	2.4879e-08	1.74897e-08	1.41333e-08	1.08404e-08	8.22104e-09	7.42704e-09	7.89387e-09	5.87148e-09	6.25301e-09	6.43035e-09	5.84363e-09	5.29552e-09	7.48136e-09	5.68634e-09	6.28619e-09	7.03286e-09	6.70665e-09	6.09027e-09	7.46382e-09	7.28983e-09	7.21198e-09	8.27081e-09	8.26872e-09	7.86061e-09
